idSucursal;idTipoPaquete;Servicio Cable;Fibra optica;Servicio Internet;Servicio Telefonía;PP Paquete;PN Paquete;Tarifa Promocional;SIMETRÍA;internet_promo;internet_promo_temp;tar_promocional_temp;QUERY
12;3;0;;60;1;$500;$600;0;1;;;;(NULL, '12', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
12;3;0;;100;1;$600;$700;0;1;;;;(NULL, '12', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
12;3;0;;250;1;$700;$800;0;1;;;;(NULL, '12', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
12;3;0;;500;1;$800;$900;0;1;;;;(NULL, '12', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
12;2;2;;60;1;$650;$750;;1;;;;(NULL, '12', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
12;2;2;;100;1;$750;$850;;1;;;;(NULL, '12', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
12;2;2;;250;1;$850;$950;;1;;;;(NULL, '12', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
12;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '12', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
12;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '12', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
13;2;1;;60;1;$600;$650;450;0;120;6;6;(NULL, '13', '2', '1', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
13;2;1;;100;1;$700;$750;550;0;200;6;6;(NULL, '13', '2', '1', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
13;2;1;;250;1;$800;$850;650;0;500;6;6;(NULL, '13', '2', '1', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
13;2;1;;500;1;$900;$950;750;0;1000;6;6;(NULL, '13', '2', '1', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
13;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '13', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
13;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '13', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
13;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '13', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
13;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '13', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
13;3;0;;60;1;$500;$600;0;1;;;;(NULL, '13', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
13;3;0;;100;1;$600;$700;0;1;;;;(NULL, '13', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
13;3;0;;250;1;$700;$800;0;1;;;;(NULL, '13', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
13;3;0;;500;1;$800;$900;0;1;;;;(NULL, '13', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
13;2;1;;60;1;$650;$750;;1;;;;(NULL, '13', '2', '1', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
13;2;1;;100;1;$750;$850;;1;;;;(NULL, '13', '2', '1', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
13;2;1;;250;1;$850;$950;;1;;;;(NULL, '13', '2', '1', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
13;2;1;;500;1;$950;$1.050;;1;;;;(NULL, '13', '2', '1', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
13;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '13', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
14;2;1;;60;1;$600;$650;450;0;120;6;6;(NULL, '14', '2', '1', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
14;2;1;;100;1;$700;$750;550;0;200;6;6;(NULL, '14', '2', '1', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
14;2;1;;250;1;$800;$850;650;0;500;6;6;(NULL, '14', '2', '1', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
14;2;1;;500;1;$900;$950;750;0;1000;6;6;(NULL, '14', '2', '1', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
14;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '14', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
14;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '14', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
14;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '14', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
14;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '14', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
14;3;0;;60;1;$500;$600;0;1;;;;(NULL, '14', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
14;3;0;;100;1;$600;$700;0;1;;;;(NULL, '14', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
14;3;0;;250;1;$700;$800;0;1;;;;(NULL, '14', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
14;3;0;;500;1;$800;$900;0;1;;;;(NULL, '14', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
14;2;1;;60;1;$650;$750;;1;;;;(NULL, '14', '2', '1', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
14;2;1;;100;1;$750;$850;;1;;;;(NULL, '14', '2', '1', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
14;2;1;;250;1;$850;$950;;1;;;;(NULL, '14', '2', '1', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
14;2;1;;500;1;$950;$1.050;;1;;;;(NULL, '14', '2', '1', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
14;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '14', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
15;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '15', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
15;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '15', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
15;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '15', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
15;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '15', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
15;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '15', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
15;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '15', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
15;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '15', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
15;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '15', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
15;3;0;;60;1;$500;$600;0;1;;;;(NULL, '15', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
15;3;0;;100;1;$600;$700;0;1;;;;(NULL, '15', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
15;3;0;;250;1;$700;$800;0;1;;;;(NULL, '15', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
15;3;0;;500;1;$800;$900;0;1;;;;(NULL, '15', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
15;2;2;;60;1;$650;$750;;1;;;;(NULL, '15', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
15;2;2;;100;1;$750;$850;;1;;;;(NULL, '15', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
15;2;2;;250;1;$850;$950;;1;;;;(NULL, '15', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
15;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '15', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
15;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '15', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
16;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '16', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
16;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '16', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
16;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '16', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
16;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '16', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
16;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '16', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
16;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '16', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
16;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '16', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
16;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '16', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
16;3;0;;60;1;$500;$600;0;1;;;;(NULL, '16', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
16;3;0;;100;1;$600;$700;0;1;;;;(NULL, '16', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
16;3;0;;250;1;$700;$800;0;1;;;;(NULL, '16', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
16;3;0;;500;1;$800;$900;0;1;;;;(NULL, '16', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
16;2;2;;60;1;$650;$750;;1;;;;(NULL, '16', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
16;2;2;;100;1;$750;$850;;1;;;;(NULL, '16', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
16;2;2;;250;1;$850;$950;;1;;;;(NULL, '16', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
16;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '16', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
16;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '16', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
17;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '17', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
17;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '17', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
17;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '17', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
17;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '17', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
17;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '17', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
17;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '17', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
17;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '17', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
17;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '17', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
17;3;0;;60;1;$500;$600;0;1;;;;(NULL, '17', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
17;3;0;;100;1;$600;$700;0;1;;;;(NULL, '17', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
17;3;0;;250;1;$700;$800;0;1;;;;(NULL, '17', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
17;3;0;;500;1;$800;$900;0;1;;;;(NULL, '17', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
17;2;2;;60;1;$650;$750;;1;;;;(NULL, '17', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
17;2;2;;100;1;$750;$850;;1;;;;(NULL, '17', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
17;2;2;;250;1;$850;$950;;1;;;;(NULL, '17', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
17;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '17', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
17;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '17', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
18;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '18', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
18;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '18', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
18;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '18', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
18;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '18', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
18;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '18', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
18;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '18', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
18;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '18', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
18;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '18', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
18;3;0;;60;1;$500;$600;0;1;;;;(NULL, '18', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
18;3;0;;100;1;$600;$700;0;1;;;;(NULL, '18', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
18;3;0;;250;1;$700;$800;0;1;;;;(NULL, '18', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
18;3;0;;500;1;$800;$900;0;1;;;;(NULL, '18', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
18;2;2;;60;1;$650;$750;;1;;;;(NULL, '18', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
18;2;2;;100;1;$750;$850;;1;;;;(NULL, '18', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
18;2;2;;250;1;$850;$950;;1;;;;(NULL, '18', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
18;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '18', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
18;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '18', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
19;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '19', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
19;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '19', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
20;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '20', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
20;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '20', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
21;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '21', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
21;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '21', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
22;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '22', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
22;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '22', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
22;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '22', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
22;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '22', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
22;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '22', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
22;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '22', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
22;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '22', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
22;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '22', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
22;3;0;;60;1;$500;$600;0;1;;;;(NULL, '22', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
22;3;0;;100;1;$600;$700;0;1;;;;(NULL, '22', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
22;3;0;;250;1;$700;$800;0;1;;;;(NULL, '22', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
22;3;0;;500;1;$800;$900;0;1;;;;(NULL, '22', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
22;2;2;;60;1;$650;$750;;1;;;;(NULL, '22', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
22;2;2;;100;1;$750;$850;;1;;;;(NULL, '22', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
22;2;2;;250;1;$850;$950;;1;;;;(NULL, '22', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
22;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '22', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
22;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '22', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
24;2;1;;60;1;$600;$650;450;0;120;6;6;(NULL, '24', '2', '1', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
24;2;1;;100;1;$700;$750;550;0;200;6;6;(NULL, '24', '2', '1', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
24;2;1;;250;1;$800;$850;650;0;500;6;6;(NULL, '24', '2', '1', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
24;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '24', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
24;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '24', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
24;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '24', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
25;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '25', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
25;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '25', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
26;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '26', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
26;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '26', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
26;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '26', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
26;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '26', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
26;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '26', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
26;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '26', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
27;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '27', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
27;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '27', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
27;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '27', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
27;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '27', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
27;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '27', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
27;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '27', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
